is_ok,component,common_name,scientific_name,redlist_code_max,extrisk_code,er_score,is_mmpa,is_mbta,is_bcc,worms_is_marine,worms_is_extinct,n_datasets,taxon_authority,taxon_id,model_id
FALSE,invertebrate,Electric Ghost Swallowtail,Chelidonura electra,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,213150,14128
FALSE,invertebrate,Emperor nautilus,Nautilus pompilius,NA,NMFS:TN,50,FALSE,FALSE,FALSE,TRUE,NA,1,worms,216384,12630
FALSE,invertebrate,Faxon's shrimp,Solenocera faxoni,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,1,worms,377663,15723
FALSE,invertebrate,Florida caecum,Caecum floridanum,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,419588,14598
FALSE,invertebrate,Florida marshclam,Cyrenoida floridana,NA,NA,1,FALSE,FALSE,FALSE,FALSE,NA,1,worms,397071,7380
FALSE,invertebrate,Flotsam Sea Hare,Stylocheilus longicauda,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,1,worms,217246,10358
FALSE,invertebrate,Forked Lacedragon,Marianina rosea,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,534001,14267
FALSE,invertebrate,Friant's sea star,Nardoa frianti,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,1,worms,212312,12196
FALSE,invertebrate,Fried Egg Bubble Snail,Colpodaspis thompsoni,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,509679,14243
FALSE,invertebrate,Furry Taco Slug,Elysia tomentosa,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,233601,15615
FALSE,invertebrate,Gardiner's headshield slug,Tubulophilinopsis gardineri,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,1055265,14009
FALSE,invertebrate,Gazami crab,Portunus trituberculatus,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,1,worms,1061762,17175
FALSE,invertebrate,Geometric Rainbow Dorid,Goniobranchus geometricus,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,597336,14014
FALSE,invertebrate,Ghost Paper Bubble Snail,Aliculastrum cylindricum,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,718605,13903
FALSE,invertebrate,Giant Monkdragon,Melibe viridis,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,181237,11256
FALSE,invertebrate,Graceful Wrinkle Dorid,Roboastra gracilis,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,531059,17375
FALSE,invertebrate,Greenland cockle,Serripes groenlandicus,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,1,worms,582749,11462
FALSE,invertebrate,Greenland margarite,Margarites groenlandicus,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,1,worms,141820,12670
FALSE,invertebrate,Guiana mud shrimp,Solenocera geijskesi,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,1,worms,377665,13317
FALSE,invertebrate,Hannibal Gobble Dorid,Gymnodoris citrina,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,214546,14132
FALSE,invertebrate,Hawaiian anchialine shrimp,Procaris hawaiana,EN,FWS:EN,100,FALSE,FALSE,FALSE,TRUE,FALSE,1,worms,514157,18392
FALSE,invertebrate,Hawaiian bobtail squid,Euprymna scolopes,DD,IUCN:DD,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,342322,12949
FALSE,invertebrate,Hawaiian flying squid,Nototodarus hawaiiensis,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,342376,10225
FALSE,invertebrate,Hawaiian swimming crab,Goniosupradens hawaiensis,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,1,worms,1462330,11083
FALSE,invertebrate,Heavenly Wart Slug,Phyllidia coelestis,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,212836,15064
FALSE,invertebrate,Heffernani's sea star,Fromia heffernani,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,1,worms,993013,10114
FALSE,invertebrate,Henderson hingebeak,Cinetorhynchus hendersoni,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,1,worms,212924,10096
FALSE,invertebrate,Heron Ardeadoris,Ardeadoris egretta,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,558430,12634
FALSE,invertebrate,Hirase's scallop,Volachlamys hirasei,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,1,worms,394325,13535
FALSE,invertebrate,Iceland moonsnail,Amauropsis islandica,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,1,worms,140521,7681
FALSE,invertebrate,Indian lined shrimp,Lysmata vittata,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,1,worms,220261,13847
FALSE,invertebrate,Indian sea star,Fromia indica,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,1,worms,368952,15578
FALSE,invertebrate,Indian turrid,Unedogemmula indica,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,1,worms,1005409,17123
FALSE,invertebrate,Indian volute,Melo melo,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,215200,17241
FALSE,invertebrate,Indian white prawn,Penaeus (Fenneropenaeus) indicus,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,1,worms,1809203,15202
FALSE,invertebrate,Indo hermit crab,Coenobita brevimanus,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,1,worms,208656,15556
FALSE,invertebrate,Indo-Pacific ark,Arca navicularis,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,1,worms,215228,15603
FALSE,invertebrate,Indo-Pacific furry lobster,Phyllamphion elegans,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,FALSE,1,worms,1611043,10094
FALSE,invertebrate,Islandic colus,Colus islandicus,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,138902,7117
FALSE,invertebrate,Italian deepsea shrimp,Plesionika gigliolii,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,1,worms,107659,10750
FALSE,invertebrate,Ivory Wrinkle Dorid,Nembrotha lineolata,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,527325,15635
FALSE,invertebrate,Japan venus,Marcia japonica,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,507768,13996
FALSE,invertebrate,Japanese baking scallop,Pecten albicans,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,393865,12203
FALSE,invertebrate,Japanese bonnet,Semicassis bisulcata,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,578275,15730
FALSE,invertebrate,Japanese cirolanid sea pill bug,Natatolana japonensis,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,1,worms,256677,16202
FALSE,invertebrate,Japanese corbicula,Corbicula japonica,NA,NA,1,FALSE,FALSE,FALSE,FALSE,NA,1,worms,1349109,12343
FALSE,invertebrate,Japanese moon scallop,Ylistrum japonicum,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,821598,15233
FALSE,invertebrate,Japanese pearl oyster,Pinctada fucata,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,397170,13993
FALSE,invertebrate,Japanese sponge crab,Lauridromia dehaani,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,1,worms,440092,13100
FALSE,invertebrate,Japanese squat lobster,Trapezionida japonica,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,1,worms,1607554,16901
FALSE,invertebrate,Javan false limpet,Siphonaria javanica,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,740945,15082
FALSE,invertebrate,Javanese razor clam,Pharella javanica,NA,NA,1,FALSE,FALSE,FALSE,FALSE,NA,1,worms,413603,17298
FALSE,invertebrate,Javanese turrid,Turricula javana,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,435104,17311
FALSE,invertebrate,Jinga shrimp,Metapenaeus affinis,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,1,worms,210397,12623
FALSE,invertebrate,Judas ear crassidula,Ellobium aurisjudae,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,574843,15648
FALSE,invertebrate,Kegel admirable cone,Conus praecellens,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,428247,12901
FALSE,invertebrate,Kernel cowry,Nucleolaria nucleus,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,1,worms,570723,13949
FALSE,invertebrate,Key West latirus,Dolicholatirus cayohuesonicus,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,449662,12454
FALSE,invertebrate,King ocellate octopus,Amphioctopus rex,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,534567,17390
FALSE,invertebrate,Kitano locust lobster,Galearctus kitanoviriosus,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,FALSE,1,worms,382958,13636
FALSE,invertebrate,Koch's cerith,Rhinoclavis kochi,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,139068,15593
FALSE,invertebrate,Korean common dogwhelk,Reishia clavigera,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,397003,17015
FALSE,invertebrate,Lamarck's coral-shell,Leptoconchus lamarckii,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,550048,9119
FALSE,invertebrate,Lamarck's razor shell,Solen lamarckii,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,413756,17299
FALSE,invertebrate,Lazarus jewel box,Chama lazarus,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,208500,14115
FALSE,invertebrate,Lined Pancake Dorid,Platydoris cruenta,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,599522,14306
FALSE,invertebrate,Lion Tentacle Aeolid,Cratena simba,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,599286,17414
FALSE,invertebrate,Lischke's cone,Conus lischkeanus,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,428185,13537
FALSE,invertebrate,Longhorn Pump Dorid,Goniodoridella savignyi,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,533842,13905
FALSE,invertebrate,Luzon troughshell,Mactra luzonica,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,505704,15765
FALSE,invertebrate,Magic Carpet Rainbow Dorid,Goniobranchus albopunctatus,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,565620,14013
FALSE,invertebrate,Manila piddock,Barnea manilensis,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,216464,15067
FALSE,invertebrate,Maria's cowry,Annepona mariae,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,529727,14024
FALSE,invertebrate,Martin's rock shrimp,Sicyonia martini,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,1,worms,377640,15203
FALSE,invertebrate,Maui anchialine shrimp,Palaemonella burnsi,LC,FWS:LC,1,FALSE,FALSE,FALSE,TRUE,FALSE,1,worms,514615,18386
FALSE,invertebrate,Mazatlan pearl oyster,Pinctada mazatlanica,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,464493,12675
FALSE,invertebrate,Military Tentacle Aeolid,Caloria militaris,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,872548,17292
FALSE,invertebrate,Mogi velvet shrimp,Metapenaeopsis mogiensis,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,1,worms,107106,15818
FALSE,invertebrate,Mottled Bubble Snail,Bulla ampulla,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,181195,13433
FALSE,invertebrate,Moyebi shrimp,Metapenaeus moyebi,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,1,worms,210393,16912
FALSE,invertebrate,Nadel-Seeigel,Diadema paucispinum,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,1,worms,513224,11027
FALSE,invertebrate,Nassarius sea snail,Nassarius graphiterus,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,751945,13857
FALSE,invertebrate,Neptune rose shrimp,Parapenaeus fissurus,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,1,worms,210400,12662
FALSE,invertebrate,North Atlantic octopus,Bathypolypus arcticus,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,140596,11109
FALSE,invertebrate,Northern pygmy squid,Idiosepius paradoxus,DD,IUCN:DD,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,342343,17260
FALSE,invertebrate,Northern white or chalky wentletrap,Acirsa borealis,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,159951,9450
FALSE,invertebrate,Norway whelk,Volutopsius norwegicus,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,1,worms,138938,12252
FALSE,invertebrate,Nussatella cone,Conus nussatella,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,3,worms,215434,NA
FALSE,invertebrate,Ocarina wing shell,Pteria heteroptera,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,595844,16981
FALSE,invertebrate,Ocellated Wart Slug,Phyllidia ocellata,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,536623,15081
FALSE,invertebrate,Orange-bobble Gobble Dorid,Gymnodoris impudica,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,734483,14313
FALSE,invertebrate,Oriental angel wing,Pholas orientalis,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,507030,17356
FALSE,invertebrate,Ornate Sea Hare,Petalifera ramosa,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,1,worms,181222,12153
FALSE,invertebrate,Pacific bean donax,Latona faba,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,1760904,15068
FALSE,invertebrate,Pacific golden crab,Chaceon bicolor,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,1,worms,442693,7983
FALSE,invertebrate,Pacific half cockle,Lunulicardia hemicardium,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,381513,15757
FALSE,invertebrate,Pacific mole crab,Hippa marmorata,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,1,worms,467822,9280
FALSE,invertebrate,Pacific sea star,Fromia pacifica,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,1,worms,368956,10116
FALSE,invertebrate,Pacific sugar limpet,Patelloida saccharina,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,220948,15841
FALSE,invertebrate,Pacific top vase,Vasum turbinellus,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,211103,9423
FALSE,invertebrate,Pacific yellow cockle,Vasticardium pectiniforme,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,1,worms,381353,12706
FALSE,invertebrate,Panama mantis shrimp,Squilla panamensis,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,1,worms,409355,16141
FALSE,invertebrate,Panning's blackfish,Actinopyga palauensis,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,241773,10133
FALSE,invertebrate,Pastel Rainbow Dorid,Glossodoris hikuerensis,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,559949,10885
FALSE,invertebrate,Pfeiffer's hairy triton,Reticutriton pfeifferianus,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,1,worms,476566,17077
FALSE,invertebrate,Philip velvet shrimp,Metapenaeopsis philippii,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,1,worms,220272,11698
FALSE,invertebrate,Philippine mitre,Imbricaria bacillum,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,1,worms,1061524,14798
FALSE,invertebrate,Polynesian furrow lobster,Nupalirus vericeli,DD,IUCN:DD,1,FALSE,FALSE,FALSE,TRUE,FALSE,1,worms,382885,12244
FALSE,invertebrate,Porites Coral-eater,Tenellia lugubris,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,1,worms,890628,8534
FALSE,invertebrate,Psychedelic Batwing,Sagaminopteron psychedelicum,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,599450,14305
FALSE,invertebrate,Pyjama Rainbow Dorid,Chromodoris lochi,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,558198,10508
FALSE,invertebrate,Rathbun's giant file shell,Acesta rathbuni,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,505414,14603
FALSE,invertebrate,Reeve's bittersweet,Glycymeris reevei,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,504511,14232
FALSE,invertebrate,Remies tellin,Cyclotellina remies,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,710876,15735
FALSE,invertebrate,Richter sand shrimp,Trachypenaeopsis richtersii,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,1,worms,240663,10093
FALSE,invertebrate,Ringed Velvet Dorid,Jorunna funebris,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,534383,15640
FALSE,invertebrate,Rink's footless sea cucumber,Myriotrochus rinkii,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,124446,7924
FALSE,invertebrate,Samar conch,Tridentarius dentatus,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,531859,14265
FALSE,invertebrate,Singapore scallop,Volachlamys singaporina,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,394326,15073
FALSE,invertebrate,South seas coral shell,Coralliophila erosa,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,208126,14105
FALSE,invertebrate,Southern baeolidia,Baeolidia australis,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,534041,17387
FALSE,invertebrate,Spanish dancer,Hexabranchus sanguineus,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,220381,10500
FALSE,invertebrate,Spectacled Rainbow Dorid,Goniobranchus annulatus,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,597348,16078
FALSE,invertebrate,Springbok Paper Bubble Snail,Lamprohaminoea cymbalum,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,873981,10487
FALSE,invertebrate,Starback Tentacled Dorid,Asteronotus cespitosus,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,215302,8435
FALSE,invertebrate,Sunburst Ray Dorid,Cadlinella ornatissima,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,558431,14282
FALSE,invertebrate,Surat cone,Conus suratensis,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,428375,15761
FALSE,invertebrate,Sydney rock oyster,Saccostrea glomerata,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,1,worms,397183,17291
FALSE,invertebrate,T-bar Pantechnicon Dorid,Ceratosoma trilobatum,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,212891,15065
FALSE,invertebrate,Tiger Tail,Holothuria (Mertensiothuria) hilla,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,529402,8320
FALSE,invertebrate,Timor tellin,Tellinides timorensis,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,724439,15234
FALSE,invertebrate,Toffee-banded bubble shell,Hydatina zonata,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,1,worms,215426,17244
FALSE,invertebrate,Tolo velvet shrimp,Metapenaeopsis toloensis,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,1,worms,220276,12580
FALSE,invertebrate,Trance Wrinkle Dorid,Nembrotha kubaryana,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,527322,15077
FALSE,invertebrate,Troschel's murex,Murex troscheli,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,1,worms,564259,15275
FALSE,invertebrate,Turret Velvet Dorid,Jorunna rubescens,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,534389,15571
FALSE,invertebrate,Vietnamese squillid mantis shrimp,Oratosquillina gravieri,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,1,worms,409303,16222
FALSE,invertebrate,W<fc>lker's flapjack octopod,Grimpoteuthis wuelkeri,DD,IUCN:DD,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,153094,13194
FALSE,invertebrate,West Indian crown conch,Melongena melongena,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,420062,13152
FALSE,invertebrate,West Indian pointed venus,Anomalocardia flexuosa,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,215265,13250
FALSE,invertebrate,West Indian starsnail,Lithopoma tectum,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,419499,13265
FALSE,invertebrate,West Indian topshell,Cittarium pica,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,419449,12348
FALSE,invertebrate,White-patched Rainbow Dorid,Glossodoris pallida,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,527355,15078
FALSE,invertebrate,White-spotted Sucking Dorid,Dendrodoris nigra,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,139519,10478
FALSE,invertebrate,Widest Pacific conch,Latissistrombus latissimus,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,1590970,14002
FALSE,invertebrate,Xenia swimming crab,Caphyra loevis,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,1,worms,442718,14063
FALSE,invertebrate,York shrimp,Metapenaeus eboracensis,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,1,worms,377535,15724
FALSE,invertebrate,abalone snail,Septaria porcellana,NA,NA,1,FALSE,FALSE,FALSE,FALSE,NA,1,worms,818888,15653
FALSE,invertebrate,acorn cone,Conus glans,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,3,worms,215567,NA
FALSE,invertebrate,actor top,Trochus histrio,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,718918,14312
FALSE,invertebrate,acuminate mitre,Nebularia acuminata,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,1,worms,1063168,14779
FALSE,invertebrate,admiral cone,Conus ammiralis,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,3,worms,426315,NA
FALSE,invertebrate,agate troughshell,Mactra achatina,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,216451,17249
FALSE,invertebrate,alou rock shell,Mancinella alouina,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,714168,16973
FALSE,invertebrate,ambassador cone,Conus legatus,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,3,worms,215438,NA
FALSE,invertebrate,amber fish,Thelenota anax,DD,IUCN:DD,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,210915,10131
FALSE,invertebrate,anchialine snapping shrimp,Metabetaeus lohena,LC,FWS:LC,1,FALSE,FALSE,FALSE,TRUE,FALSE,1,worms,515065,18379
FALSE,invertebrate,anemone carrier,Dardanus tinctor,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,1,worms,208694,17536
FALSE,invertebrate,angled modulus,Trochomodulus carchedonius,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,816991,12585
FALSE,invertebrate,angulate cockle,Vasticardium angulatum,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,381317,12842
FALSE,invertebrate,arcturus jewel squid,Stigmatoteuthis arcturi,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,410401,6233
FALSE,invertebrate,arcuate mussel,Arcuatula arcuatula,NA,NA,1,FALSE,FALSE,FALSE,FALSE,FALSE,1,worms,505953,17346
FALSE,invertebrate,articulate harp,Harpa articularis,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,208160,13195
FALSE,invertebrate,asellus cowrie,Palmadusta asellus,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,216882,14165
FALSE,invertebrate,ashen sea cucumber,Holothuria (Stauropora) fuscocinerea,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,210873,13957
FALSE,invertebrate,asiatic jackal,Conus aureus,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,3,worms,426369,NA
FALSE,invertebrate,ass's ear abalone,Haliotis asinina,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,147456,15595
FALSE,invertebrate,astrologer's cone,Conus chaldaeus,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,3,worms,430457,NA
FALSE,invertebrate,attenuated cockle,Acrosterigma attenuatum,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,345700,13878
FALSE,invertebrate,auger screw shell,Turritella terebra,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,1,worms,215163,15749
FALSE,invertebrate,axicornis murex,Chicoreus axicornis,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,558800,17400
FALSE,invertebrate,azure sea star,Linckia laevigata,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,1,worms,207610,9283
FALSE,invertebrate,bad day hair crab,Pilumnus vespertilio,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,1,worms,210158,11669
FALSE,invertebrate,balloon octopod,Stauroteuthis syrtensis,DD,IUCN:DD,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,153122,8299
FALSE,invertebrate,bamboo-shoot turris,Clathrodrillia flavidula,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,433222,16985
FALSE,invertebrate,banded Pisania,Pisania fasciculata,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,215672,3564
FALSE,invertebrate,banded arrow crab,Latreillia valida,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,1,worms,440219,11956
FALSE,invertebrate,banded bonnet,Phalium bandatum,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,217002,15613
FALSE,invertebrate,banded brittle starfish,Ophiolepis superba,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,213464,14869
FALSE,invertebrate,banded bubble star,Echinaster callosus,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,1,worms,213319,14056
FALSE,invertebrate,banded engina,Engina zonalis,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,573255,14294
FALSE,invertebrate,banded mangrove ear snail,Cassidula nucleus,NA,NA,1,FALSE,FALSE,FALSE,FALSE,NA,1,worms,549377,14277
FALSE,invertebrate,banded marcle cone,Conus bandanus,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,3,worms,215557,NA
FALSE,invertebrate,banded tun,Tonna sulcosa,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,1,worms,208013,15597
FALSE,invertebrate,banded tuskshell,Antalis circumcincta,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,344432,11881
