dataset_id,variable,fill_value,color_bar_maximum,color_bar_minimum,ioos_category,long_name,units,color_bar_scale,standard_name,color_bar_palette
dfe_ssp126_2020_2100_depthmean,dfe_ltmax,-9999.9,NA,NA,Unknown,Long-term maximum DissolvedIron,MMol' 'M-3,NA,NA,NA
dfe_ssp126_2020_2100_depthmean,dfe_ltmin,-9999.9,NA,NA,Unknown,Long-term minimum DissolvedIron,MMol' 'M-3,NA,NA,NA
dfe_ssp126_2020_2100_depthmean,dfe_max,-9999.9,NA,NA,Unknown,Maximum DissolvedIron,MMol' 'M-3,NA,NA,NA
dfe_ssp126_2020_2100_depthmean,dfe_mean,-9999.9,NA,NA,Statistics,Average DissolvedIron,MMol' 'M-3,NA,NA,NA
dfe_ssp126_2020_2100_depthmean,dfe_min,-9999.9,NA,NA,Unknown,Minimum DissolvedIron,MMol' 'M-3,NA,NA,NA
dfe_ssp126_2020_2100_depthmean,dfe_range,-9999.9,NA,NA,Unknown,Range DissolvedIron,MMol' 'M-3,NA,NA,NA
dfe_ssp126_2020_2100_depthmean,dfe_sd,-9999.9,50.0,0.0,Statistics,Standard deviation DissolvedIron,MMol' 'M-3,NA,NA,NA
dfe_ssp245_2020_2100_depthmean,dfe_ltmax,-9999.9,NA,NA,Unknown,Long-term maximum DissolvedIron,MMol' 'M-3,NA,NA,NA
dfe_ssp245_2020_2100_depthmean,dfe_ltmin,-9999.9,NA,NA,Unknown,Long-term minimum DissolvedIron,MMol' 'M-3,NA,NA,NA
dfe_ssp245_2020_2100_depthmean,dfe_max,-9999.9,NA,NA,Unknown,Maximum DissolvedIron,MMol' 'M-3,NA,NA,NA
dfe_ssp245_2020_2100_depthmean,dfe_mean,-9999.9,NA,NA,Statistics,Average DissolvedIron,MMol' 'M-3,NA,NA,NA
dfe_ssp245_2020_2100_depthmean,dfe_min,-9999.9,NA,NA,Unknown,Minimum DissolvedIron,MMol' 'M-3,NA,NA,NA
dfe_ssp245_2020_2100_depthmean,dfe_range,-9999.9,NA,NA,Unknown,Range DissolvedIron,MMol' 'M-3,NA,NA,NA
dfe_ssp245_2020_2100_depthmean,dfe_sd,-9999.9,50.0,0.0,Statistics,Standard deviation DissolvedIron,MMol' 'M-3,NA,NA,NA
dfe_ssp370_2020_2100_depthmean,dfe_ltmax,-9999.9,NA,NA,Unknown,Long-term maximum DissolvedIron,MMol' 'M-3,NA,NA,NA
dfe_ssp370_2020_2100_depthmean,dfe_ltmin,-9999.9,NA,NA,Unknown,Long-term minimum DissolvedIron,MMol' 'M-3,NA,NA,NA
dfe_ssp370_2020_2100_depthmean,dfe_max,-9999.9,NA,NA,Unknown,Maximum DissolvedIron,MMol' 'M-3,NA,NA,NA
dfe_ssp370_2020_2100_depthmean,dfe_mean,-9999.9,NA,NA,Statistics,Average DissolvedIron,MMol' 'M-3,NA,NA,NA
dfe_ssp370_2020_2100_depthmean,dfe_min,-9999.9,NA,NA,Unknown,Minimum DissolvedIron,MMol' 'M-3,NA,NA,NA
dfe_ssp370_2020_2100_depthmean,dfe_range,-9999.9,NA,NA,Unknown,Range DissolvedIron,MMol' 'M-3,NA,NA,NA
dfe_ssp370_2020_2100_depthmean,dfe_sd,-9999.9,50.0,0.0,Statistics,Standard deviation DissolvedIron,MMol' 'M-3,NA,NA,NA
dfe_ssp460_2020_2100_depthmean,dfe_ltmax,-9999.9,NA,NA,Unknown,Long-term maximum DissolvedIron,MMol' 'M-3,NA,NA,NA
dfe_ssp460_2020_2100_depthmean,dfe_ltmin,-9999.9,NA,NA,Unknown,Long-term minimum DissolvedIron,MMol' 'M-3,NA,NA,NA
dfe_ssp460_2020_2100_depthmean,dfe_max,-9999.9,NA,NA,Unknown,Maximum DissolvedIron,MMol' 'M-3,NA,NA,NA
dfe_ssp460_2020_2100_depthmean,dfe_mean,-9999.9,NA,NA,Statistics,Average DissolvedIron,MMol' 'M-3,NA,NA,NA
dfe_ssp460_2020_2100_depthmean,dfe_min,-9999.9,NA,NA,Unknown,Minimum DissolvedIron,MMol' 'M-3,NA,NA,NA
dfe_ssp460_2020_2100_depthmean,dfe_range,-9999.9,NA,NA,Unknown,Range DissolvedIron,MMol' 'M-3,NA,NA,NA
dfe_ssp460_2020_2100_depthmean,dfe_sd,-9999.9,50.0,0.0,Statistics,Standard deviation DissolvedIron,MMol' 'M-3,NA,NA,NA
dfe_ssp585_2020_2100_depthmean,dfe_ltmax,-9999.9,NA,NA,Unknown,Long-term maximum DissolvedIron,MMol' 'M-3,NA,NA,NA
dfe_ssp585_2020_2100_depthmean,dfe_ltmin,-9999.9,NA,NA,Unknown,Long-term minimum DissolvedIron,MMol' 'M-3,NA,NA,NA
dfe_ssp585_2020_2100_depthmean,dfe_max,-9999.9,NA,NA,Unknown,Maximum DissolvedIron,MMol' 'M-3,NA,NA,NA
dfe_ssp585_2020_2100_depthmean,dfe_mean,-9999.9,NA,NA,Statistics,Average DissolvedIron,MMol' 'M-3,NA,NA,NA
dfe_ssp585_2020_2100_depthmean,dfe_min,-9999.9,NA,NA,Unknown,Minimum DissolvedIron,MMol' 'M-3,NA,NA,NA
dfe_ssp585_2020_2100_depthmean,dfe_range,-9999.9,NA,NA,Unknown,Range DissolvedIron,MMol' 'M-3,NA,NA,NA
dfe_ssp585_2020_2100_depthmean,dfe_sd,-9999.9,50.0,0.0,Statistics,Standard deviation DissolvedIron,MMol' 'M-3,NA,NA,NA
dfe_baseline_2000_2018_depthmin,dfe_ltmax,-9999.9,NA,NA,Unknown,Long-term maximum DissolvedIron,MMol' 'M-3,NA,NA,NA
dfe_baseline_2000_2018_depthmin,dfe_ltmin,-9999.9,NA,NA,Unknown,Long-term minimum DissolvedIron,MMol' 'M-3,NA,NA,NA
dfe_baseline_2000_2018_depthmin,dfe_max,-9999.9,NA,NA,Unknown,Maximum DissolvedIron,MMol' 'M-3,NA,NA,NA
dfe_baseline_2000_2018_depthmin,dfe_mean,-9999.9,NA,NA,Statistics,Average DissolvedIron,MMol' 'M-3,NA,NA,NA
dfe_baseline_2000_2018_depthmin,dfe_min,-9999.9,NA,NA,Unknown,Minimum DissolvedIron,MMol' 'M-3,NA,NA,NA
dfe_baseline_2000_2018_depthmin,dfe_range,-9999.9,NA,NA,Unknown,Range DissolvedIron,MMol' 'M-3,NA,NA,NA
dfe_ssp119_2020_2100_depthmin,dfe_ltmax,-9999.9,NA,NA,Unknown,Long-term maximum DissolvedIron,MMol' 'M-3,NA,NA,NA
dfe_ssp119_2020_2100_depthmin,dfe_ltmin,-9999.9,NA,NA,Unknown,Long-term minimum DissolvedIron,MMol' 'M-3,NA,NA,NA
dfe_ssp119_2020_2100_depthmin,dfe_max,-9999.9,NA,NA,Unknown,Maximum DissolvedIron,MMol' 'M-3,NA,NA,NA
dfe_ssp119_2020_2100_depthmin,dfe_mean,-9999.9,NA,NA,Statistics,Average DissolvedIron,MMol' 'M-3,NA,NA,NA
dfe_ssp119_2020_2100_depthmin,dfe_min,-9999.9,NA,NA,Unknown,Minimum DissolvedIron,MMol' 'M-3,NA,NA,NA
dfe_ssp119_2020_2100_depthmin,dfe_range,-9999.9,NA,NA,Unknown,Range DissolvedIron,MMol' 'M-3,NA,NA,NA
dfe_ssp119_2020_2100_depthmin,dfe_sd,-9999.9,50.0,0.0,Statistics,Standard deviation DissolvedIron,MMol' 'M-3,NA,NA,NA
dfe_ssp126_2020_2100_depthmin,dfe_ltmax,-9999.9,NA,NA,Unknown,Long-term maximum DissolvedIron,MMol' 'M-3,NA,NA,NA
dfe_ssp126_2020_2100_depthmin,dfe_ltmin,-9999.9,NA,NA,Unknown,Long-term minimum DissolvedIron,MMol' 'M-3,NA,NA,NA
dfe_ssp126_2020_2100_depthmin,dfe_max,-9999.9,NA,NA,Unknown,Maximum DissolvedIron,MMol' 'M-3,NA,NA,NA
dfe_ssp126_2020_2100_depthmin,dfe_mean,-9999.9,NA,NA,Statistics,Average DissolvedIron,MMol' 'M-3,NA,NA,NA
dfe_ssp126_2020_2100_depthmin,dfe_min,-9999.9,NA,NA,Unknown,Minimum DissolvedIron,MMol' 'M-3,NA,NA,NA
dfe_ssp126_2020_2100_depthmin,dfe_range,-9999.9,NA,NA,Unknown,Range DissolvedIron,MMol' 'M-3,NA,NA,NA
dfe_ssp126_2020_2100_depthmin,dfe_sd,-9999.9,50.0,0.0,Statistics,Standard deviation DissolvedIron,MMol' 'M-3,NA,NA,NA
dfe_ssp245_2020_2100_depthmin,dfe_ltmax,-9999.9,NA,NA,Unknown,Long-term maximum DissolvedIron,MMol' 'M-3,NA,NA,NA
dfe_ssp245_2020_2100_depthmin,dfe_ltmin,-9999.9,NA,NA,Unknown,Long-term minimum DissolvedIron,MMol' 'M-3,NA,NA,NA
dfe_ssp245_2020_2100_depthmin,dfe_max,-9999.9,NA,NA,Unknown,Maximum DissolvedIron,MMol' 'M-3,NA,NA,NA
dfe_ssp245_2020_2100_depthmin,dfe_mean,-9999.9,NA,NA,Statistics,Average DissolvedIron,MMol' 'M-3,NA,NA,NA
dfe_ssp245_2020_2100_depthmin,dfe_min,-9999.9,NA,NA,Unknown,Minimum DissolvedIron,MMol' 'M-3,NA,NA,NA
dfe_ssp245_2020_2100_depthmin,dfe_range,-9999.9,NA,NA,Unknown,Range DissolvedIron,MMol' 'M-3,NA,NA,NA
dfe_ssp245_2020_2100_depthmin,dfe_sd,-9999.9,50.0,0.0,Statistics,Standard deviation DissolvedIron,MMol' 'M-3,NA,NA,NA
dfe_ssp370_2020_2100_depthmin,dfe_ltmax,-9999.9,NA,NA,Unknown,Long-term maximum DissolvedIron,MMol' 'M-3,NA,NA,NA
dfe_ssp370_2020_2100_depthmin,dfe_ltmin,-9999.9,NA,NA,Unknown,Long-term minimum DissolvedIron,MMol' 'M-3,NA,NA,NA
dfe_ssp370_2020_2100_depthmin,dfe_max,-9999.9,NA,NA,Unknown,Maximum DissolvedIron,MMol' 'M-3,NA,NA,NA
dfe_ssp370_2020_2100_depthmin,dfe_mean,-9999.9,NA,NA,Statistics,Average DissolvedIron,MMol' 'M-3,NA,NA,NA
dfe_ssp370_2020_2100_depthmin,dfe_min,-9999.9,NA,NA,Unknown,Minimum DissolvedIron,MMol' 'M-3,NA,NA,NA
dfe_ssp370_2020_2100_depthmin,dfe_range,-9999.9,NA,NA,Unknown,Range DissolvedIron,MMol' 'M-3,NA,NA,NA
dfe_ssp370_2020_2100_depthmin,dfe_sd,-9999.9,50.0,0.0,Statistics,Standard deviation DissolvedIron,MMol' 'M-3,NA,NA,NA
dfe_ssp460_2020_2100_depthmin,dfe_ltmax,-9999.9,NA,NA,Unknown,Long-term maximum DissolvedIron,MMol' 'M-3,NA,NA,NA
dfe_ssp460_2020_2100_depthmin,dfe_ltmin,-9999.9,NA,NA,Unknown,Long-term minimum DissolvedIron,MMol' 'M-3,NA,NA,NA
dfe_ssp460_2020_2100_depthmin,dfe_max,-9999.9,NA,NA,Unknown,Maximum DissolvedIron,MMol' 'M-3,NA,NA,NA
dfe_ssp460_2020_2100_depthmin,dfe_mean,-9999.9,NA,NA,Statistics,Average DissolvedIron,MMol' 'M-3,NA,NA,NA
dfe_ssp460_2020_2100_depthmin,dfe_min,-9999.9,NA,NA,Unknown,Minimum DissolvedIron,MMol' 'M-3,NA,NA,NA
dfe_ssp460_2020_2100_depthmin,dfe_range,-9999.9,NA,NA,Unknown,Range DissolvedIron,MMol' 'M-3,NA,NA,NA
dfe_ssp460_2020_2100_depthmin,dfe_sd,-9999.9,50.0,0.0,Statistics,Standard deviation DissolvedIron,MMol' 'M-3,NA,NA,NA
dfe_ssp585_2020_2100_depthmin,dfe_ltmax,-9999.9,NA,NA,Unknown,Long-term maximum DissolvedIron,MMol' 'M-3,NA,NA,NA
dfe_ssp585_2020_2100_depthmin,dfe_ltmin,-9999.9,NA,NA,Unknown,Long-term minimum DissolvedIron,MMol' 'M-3,NA,NA,NA
dfe_ssp585_2020_2100_depthmin,dfe_max,-9999.9,NA,NA,Unknown,Maximum DissolvedIron,MMol' 'M-3,NA,NA,NA
dfe_ssp585_2020_2100_depthmin,dfe_mean,-9999.9,NA,NA,Statistics,Average DissolvedIron,MMol' 'M-3,NA,NA,NA
dfe_ssp585_2020_2100_depthmin,dfe_min,-9999.9,NA,NA,Unknown,Minimum DissolvedIron,MMol' 'M-3,NA,NA,NA
dfe_ssp585_2020_2100_depthmin,dfe_range,-9999.9,NA,NA,Unknown,Range DissolvedIron,MMol' 'M-3,NA,NA,NA
dfe_ssp585_2020_2100_depthmin,dfe_sd,-9999.9,50.0,0.0,Statistics,Standard deviation DissolvedIron,MMol' 'M-3,NA,NA,NA
dfe_baseline_2000_2018_depthsurf,dfe_ltmax,-9999.9,NA,NA,Unknown,Long-term maximum DissolvedIron,MMol' 'M-3,NA,NA,NA
dfe_baseline_2000_2018_depthsurf,dfe_ltmin,-9999.9,NA,NA,Unknown,Long-term minimum DissolvedIron,MMol' 'M-3,NA,NA,NA
dfe_baseline_2000_2018_depthsurf,dfe_max,-9999.9,NA,NA,Unknown,Maximum DissolvedIron,MMol' 'M-3,NA,NA,NA
dfe_baseline_2000_2018_depthsurf,dfe_mean,-9999.9,NA,NA,Statistics,Average DissolvedIron,MMol' 'M-3,NA,NA,NA
dfe_baseline_2000_2018_depthsurf,dfe_min,-9999.9,NA,NA,Unknown,Minimum DissolvedIron,MMol' 'M-3,NA,NA,NA
dfe_baseline_2000_2018_depthsurf,dfe_range,-9999.9,NA,NA,Unknown,Range DissolvedIron,MMol' 'M-3,NA,NA,NA
dfe_ssp119_2020_2100_depthsurf,dfe_ltmax,-9999.9,NA,NA,Unknown,Long-term maximum DissolvedIron,MMol' 'M-3,NA,NA,NA
dfe_ssp119_2020_2100_depthsurf,dfe_ltmin,-9999.9,NA,NA,Unknown,Long-term minimum DissolvedIron,MMol' 'M-3,NA,NA,NA
dfe_ssp119_2020_2100_depthsurf,dfe_max,-9999.9,NA,NA,Unknown,Maximum DissolvedIron,MMol' 'M-3,NA,NA,NA
dfe_ssp119_2020_2100_depthsurf,dfe_mean,-9999.9,NA,NA,Statistics,Average DissolvedIron,MMol' 'M-3,NA,NA,NA
dfe_ssp119_2020_2100_depthsurf,dfe_min,-9999.9,NA,NA,Unknown,Minimum DissolvedIron,MMol' 'M-3,NA,NA,NA
dfe_ssp119_2020_2100_depthsurf,dfe_range,-9999.9,NA,NA,Unknown,Range DissolvedIron,MMol' 'M-3,NA,NA,NA
dfe_ssp119_2020_2100_depthsurf,dfe_sd,-9999.9,50.0,0.0,Statistics,Standard deviation DissolvedIron,MMol' 'M-3,NA,NA,NA
dfe_ssp126_2020_2100_depthsurf,dfe_ltmax,-9999.9,NA,NA,Unknown,Long-term maximum DissolvedIron,MMol' 'M-3,NA,NA,NA
dfe_ssp126_2020_2100_depthsurf,dfe_ltmin,-9999.9,NA,NA,Unknown,Long-term minimum DissolvedIron,MMol' 'M-3,NA,NA,NA
dfe_ssp126_2020_2100_depthsurf,dfe_max,-9999.9,NA,NA,Unknown,Maximum DissolvedIron,MMol' 'M-3,NA,NA,NA
dfe_ssp126_2020_2100_depthsurf,dfe_mean,-9999.9,NA,NA,Statistics,Average DissolvedIron,MMol' 'M-3,NA,NA,NA
dfe_ssp126_2020_2100_depthsurf,dfe_min,-9999.9,NA,NA,Unknown,Minimum DissolvedIron,MMol' 'M-3,NA,NA,NA
dfe_ssp126_2020_2100_depthsurf,dfe_range,-9999.9,NA,NA,Unknown,Range DissolvedIron,MMol' 'M-3,NA,NA,NA
dfe_ssp126_2020_2100_depthsurf,dfe_sd,-9999.9,50.0,0.0,Statistics,Standard deviation DissolvedIron,MMol' 'M-3,NA,NA,NA
dfe_ssp245_2020_2100_depthsurf,dfe_ltmax,-9999.9,NA,NA,Unknown,Long-term maximum DissolvedIron,MMol' 'M-3,NA,NA,NA
dfe_ssp245_2020_2100_depthsurf,dfe_ltmin,-9999.9,NA,NA,Unknown,Long-term minimum DissolvedIron,MMol' 'M-3,NA,NA,NA
dfe_ssp245_2020_2100_depthsurf,dfe_max,-9999.9,NA,NA,Unknown,Maximum DissolvedIron,MMol' 'M-3,NA,NA,NA
dfe_ssp245_2020_2100_depthsurf,dfe_mean,-9999.9,NA,NA,Statistics,Average DissolvedIron,MMol' 'M-3,NA,NA,NA
dfe_ssp245_2020_2100_depthsurf,dfe_min,-9999.9,NA,NA,Unknown,Minimum DissolvedIron,MMol' 'M-3,NA,NA,NA
dfe_ssp245_2020_2100_depthsurf,dfe_range,-9999.9,NA,NA,Unknown,Range DissolvedIron,MMol' 'M-3,NA,NA,NA
dfe_ssp245_2020_2100_depthsurf,dfe_sd,-9999.9,50.0,0.0,Statistics,Standard deviation DissolvedIron,MMol' 'M-3,NA,NA,NA
dfe_ssp370_2020_2100_depthsurf,dfe_ltmax,-9999.9,NA,NA,Unknown,Long-term maximum DissolvedIron,MMol' 'M-3,NA,NA,NA
dfe_ssp370_2020_2100_depthsurf,dfe_ltmin,-9999.9,NA,NA,Unknown,Long-term minimum DissolvedIron,MMol' 'M-3,NA,NA,NA
dfe_ssp370_2020_2100_depthsurf,dfe_max,-9999.9,NA,NA,Unknown,Maximum DissolvedIron,MMol' 'M-3,NA,NA,NA
dfe_ssp370_2020_2100_depthsurf,dfe_mean,-9999.9,NA,NA,Statistics,Average DissolvedIron,MMol' 'M-3,NA,NA,NA
dfe_ssp370_2020_2100_depthsurf,dfe_min,-9999.9,NA,NA,Unknown,Minimum DissolvedIron,MMol' 'M-3,NA,NA,NA
dfe_ssp370_2020_2100_depthsurf,dfe_range,-9999.9,NA,NA,Unknown,Range DissolvedIron,MMol' 'M-3,NA,NA,NA
dfe_ssp370_2020_2100_depthsurf,dfe_sd,-9999.9,50.0,0.0,Statistics,Standard deviation DissolvedIron,MMol' 'M-3,NA,NA,NA
dfe_ssp460_2020_2100_depthsurf,dfe_ltmax,-9999.9,NA,NA,Unknown,Long-term maximum DissolvedIron,MMol' 'M-3,NA,NA,NA
dfe_ssp460_2020_2100_depthsurf,dfe_ltmin,-9999.9,NA,NA,Unknown,Long-term minimum DissolvedIron,MMol' 'M-3,NA,NA,NA
dfe_ssp460_2020_2100_depthsurf,dfe_max,-9999.9,NA,NA,Unknown,Maximum DissolvedIron,MMol' 'M-3,NA,NA,NA
dfe_ssp460_2020_2100_depthsurf,dfe_mean,-9999.9,NA,NA,Statistics,Average DissolvedIron,MMol' 'M-3,NA,NA,NA
dfe_ssp460_2020_2100_depthsurf,dfe_min,-9999.9,NA,NA,Unknown,Minimum DissolvedIron,MMol' 'M-3,NA,NA,NA
dfe_ssp460_2020_2100_depthsurf,dfe_range,-9999.9,NA,NA,Unknown,Range DissolvedIron,MMol' 'M-3,NA,NA,NA
dfe_ssp460_2020_2100_depthsurf,dfe_sd,-9999.9,50.0,0.0,Statistics,Standard deviation DissolvedIron,MMol' 'M-3,NA,NA,NA
dfe_ssp585_2020_2100_depthsurf,dfe_ltmax,-9999.9,NA,NA,Unknown,Long-term maximum DissolvedIron,MMol' 'M-3,NA,NA,NA
dfe_ssp585_2020_2100_depthsurf,dfe_ltmin,-9999.9,NA,NA,Unknown,Long-term minimum DissolvedIron,MMol' 'M-3,NA,NA,NA
dfe_ssp585_2020_2100_depthsurf,dfe_max,-9999.9,NA,NA,Unknown,Maximum DissolvedIron,MMol' 'M-3,NA,NA,NA
dfe_ssp585_2020_2100_depthsurf,dfe_mean,-9999.9,NA,NA,Statistics,Average DissolvedIron,MMol' 'M-3,NA,NA,NA
dfe_ssp585_2020_2100_depthsurf,dfe_min,-9999.9,NA,NA,Unknown,Minimum DissolvedIron,MMol' 'M-3,NA,NA,NA
dfe_ssp585_2020_2100_depthsurf,dfe_range,-9999.9,NA,NA,Unknown,Range DissolvedIron,MMol' 'M-3,NA,NA,NA
dfe_ssp585_2020_2100_depthsurf,dfe_sd,-9999.9,50.0,0.0,Statistics,Standard deviation DissolvedIron,MMol' 'M-3,NA,NA,NA
o2_baseline_2000_2018_depthmax,o2_ltmax,-9999.9,NA,NA,Dissolved O2,Long-term maximum DissolvedMolecularOxygen,MMol' 'M-3,NA,NA,NA
o2_baseline_2000_2018_depthmax,o2_ltmin,-9999.9,NA,NA,Dissolved O2,Long-term minimum DissolvedMolecularOxygen,MMol' 'M-3,NA,NA,NA
o2_baseline_2000_2018_depthmax,o2_max,-9999.9,NA,NA,Dissolved O2,Maximum DissolvedMolecularOxygen,MMol' 'M-3,NA,NA,NA
o2_baseline_2000_2018_depthmax,o2_mean,-9999.9,NA,NA,Dissolved O2,Average DissolvedMolecularOxygen,MMol' 'M-3,NA,NA,NA
o2_baseline_2000_2018_depthmax,o2_min,-9999.9,NA,NA,Dissolved O2,Minimum DissolvedMolecularOxygen,MMol' 'M-3,NA,NA,NA
o2_baseline_2000_2018_depthmax,o2_range,-9999.9,NA,NA,Dissolved O2,Range DissolvedMolecularOxygen,MMol' 'M-3,NA,NA,NA
o2_ssp119_2020_2100_depthmax,o2_ltmax,-9999.9,NA,NA,Dissolved O2,Long-term maximum DissolvedMolecularOxygen,MMol' 'M-3,NA,NA,NA
o2_ssp119_2020_2100_depthmax,o2_ltmin,-9999.9,NA,NA,Dissolved O2,Long-term minimum DissolvedMolecularOxygen,MMol' 'M-3,NA,NA,NA
o2_ssp119_2020_2100_depthmax,o2_max,-9999.9,NA,NA,Dissolved O2,Maximum DissolvedMolecularOxygen,MMol' 'M-3,NA,NA,NA
o2_ssp119_2020_2100_depthmax,o2_mean,-9999.9,NA,NA,Dissolved O2,Average DissolvedMolecularOxygen,MMol' 'M-3,NA,NA,NA
o2_ssp119_2020_2100_depthmax,o2_min,-9999.9,NA,NA,Dissolved O2,Minimum DissolvedMolecularOxygen,MMol' 'M-3,NA,NA,NA
o2_ssp119_2020_2100_depthmax,o2_range,-9999.9,NA,NA,Dissolved O2,Range DissolvedMolecularOxygen,MMol' 'M-3,NA,NA,NA
o2_ssp119_2020_2100_depthmax,o2_sd,-9999.9,50.0,0.0,Statistics,Standard deviation DissolvedMolecularOxygen,MMol' 'M-3,NA,NA,NA
o2_ssp126_2020_2100_depthmax,o2_ltmax,-9999.9,NA,NA,Dissolved O2,Long-term maximum DissolvedMolecularOxygen,MMol' 'M-3,NA,NA,NA
o2_ssp126_2020_2100_depthmax,o2_ltmin,-9999.9,NA,NA,Dissolved O2,Long-term minimum DissolvedMolecularOxygen,MMol' 'M-3,NA,NA,NA
o2_ssp126_2020_2100_depthmax,o2_max,-9999.9,NA,NA,Dissolved O2,Maximum DissolvedMolecularOxygen,MMol' 'M-3,NA,NA,NA
o2_ssp126_2020_2100_depthmax,o2_mean,-9999.9,NA,NA,Dissolved O2,Average DissolvedMolecularOxygen,MMol' 'M-3,NA,NA,NA
o2_ssp126_2020_2100_depthmax,o2_min,-9999.9,NA,NA,Dissolved O2,Minimum DissolvedMolecularOxygen,MMol' 'M-3,NA,NA,NA
o2_ssp126_2020_2100_depthmax,o2_range,-9999.9,NA,NA,Dissolved O2,Range DissolvedMolecularOxygen,MMol' 'M-3,NA,NA,NA
o2_ssp126_2020_2100_depthmax,o2_sd,-9999.9,50.0,0.0,Statistics,Standard deviation DissolvedMolecularOxygen,MMol' 'M-3,NA,NA,NA
o2_ssp245_2020_2100_depthmax,o2_ltmax,-9999.9,NA,NA,Dissolved O2,Long-term maximum DissolvedMolecularOxygen,MMol' 'M-3,NA,NA,NA
o2_ssp245_2020_2100_depthmax,o2_ltmin,-9999.9,NA,NA,Dissolved O2,Long-term minimum DissolvedMolecularOxygen,MMol' 'M-3,NA,NA,NA
o2_ssp245_2020_2100_depthmax,o2_max,-9999.9,NA,NA,Dissolved O2,Maximum DissolvedMolecularOxygen,MMol' 'M-3,NA,NA,NA
o2_ssp245_2020_2100_depthmax,o2_mean,-9999.9,NA,NA,Dissolved O2,Average DissolvedMolecularOxygen,MMol' 'M-3,NA,NA,NA
o2_ssp245_2020_2100_depthmax,o2_min,-9999.9,NA,NA,Dissolved O2,Minimum DissolvedMolecularOxygen,MMol' 'M-3,NA,NA,NA
o2_ssp245_2020_2100_depthmax,o2_range,-9999.9,NA,NA,Dissolved O2,Range DissolvedMolecularOxygen,MMol' 'M-3,NA,NA,NA
o2_ssp245_2020_2100_depthmax,o2_sd,-9999.9,50.0,0.0,Statistics,Standard deviation DissolvedMolecularOxygen,MMol' 'M-3,NA,NA,NA
o2_ssp370_2020_2100_depthmax,o2_ltmax,-9999.9,NA,NA,Dissolved O2,Long-term maximum DissolvedMolecularOxygen,MMol' 'M-3,NA,NA,NA
o2_ssp370_2020_2100_depthmax,o2_ltmin,-9999.9,NA,NA,Dissolved O2,Long-term minimum DissolvedMolecularOxygen,MMol' 'M-3,NA,NA,NA
o2_ssp370_2020_2100_depthmax,o2_max,-9999.9,NA,NA,Dissolved O2,Maximum DissolvedMolecularOxygen,MMol' 'M-3,NA,NA,NA
o2_ssp370_2020_2100_depthmax,o2_mean,-9999.9,NA,NA,Dissolved O2,Average DissolvedMolecularOxygen,MMol' 'M-3,NA,NA,NA
o2_ssp370_2020_2100_depthmax,o2_min,-9999.9,NA,NA,Dissolved O2,Minimum DissolvedMolecularOxygen,MMol' 'M-3,NA,NA,NA
o2_ssp370_2020_2100_depthmax,o2_range,-9999.9,NA,NA,Dissolved O2,Range DissolvedMolecularOxygen,MMol' 'M-3,NA,NA,NA
o2_ssp370_2020_2100_depthmax,o2_sd,-9999.9,50.0,0.0,Statistics,Standard deviation DissolvedMolecularOxygen,MMol' 'M-3,NA,NA,NA
o2_ssp460_2020_2100_depthmax,o2_ltmax,-9999.9,NA,NA,Dissolved O2,Long-term maximum DissolvedMolecularOxygen,MMol' 'M-3,NA,NA,NA
o2_ssp460_2020_2100_depthmax,o2_ltmin,-9999.9,NA,NA,Dissolved O2,Long-term minimum DissolvedMolecularOxygen,MMol' 'M-3,NA,NA,NA
o2_ssp460_2020_2100_depthmax,o2_max,-9999.9,NA,NA,Dissolved O2,Maximum DissolvedMolecularOxygen,MMol' 'M-3,NA,NA,NA
o2_ssp460_2020_2100_depthmax,o2_mean,-9999.9,NA,NA,Dissolved O2,Average DissolvedMolecularOxygen,MMol' 'M-3,NA,NA,NA
o2_ssp460_2020_2100_depthmax,o2_min,-9999.9,NA,NA,Dissolved O2,Minimum DissolvedMolecularOxygen,MMol' 'M-3,NA,NA,NA
o2_ssp460_2020_2100_depthmax,o2_range,-9999.9,NA,NA,Dissolved O2,Range DissolvedMolecularOxygen,MMol' 'M-3,NA,NA,NA
o2_ssp460_2020_2100_depthmax,o2_sd,-9999.9,50.0,0.0,Statistics,Standard deviation DissolvedMolecularOxygen,MMol' 'M-3,NA,NA,NA
o2_ssp585_2020_2100_depthmax,o2_ltmax,-9999.9,NA,NA,Dissolved O2,Long-term maximum DissolvedMolecularOxygen,MMol' 'M-3,NA,NA,NA
o2_ssp585_2020_2100_depthmax,o2_ltmin,-9999.9,NA,NA,Dissolved O2,Long-term minimum DissolvedMolecularOxygen,MMol' 'M-3,NA,NA,NA
o2_ssp585_2020_2100_depthmax,o2_max,-9999.9,NA,NA,Dissolved O2,Maximum DissolvedMolecularOxygen,MMol' 'M-3,NA,NA,NA
o2_ssp585_2020_2100_depthmax,o2_mean,-9999.9,NA,NA,Dissolved O2,Average DissolvedMolecularOxygen,MMol' 'M-3,NA,NA,NA
o2_ssp585_2020_2100_depthmax,o2_min,-9999.9,NA,NA,Dissolved O2,Minimum DissolvedMolecularOxygen,MMol' 'M-3,NA,NA,NA
o2_ssp585_2020_2100_depthmax,o2_range,-9999.9,NA,NA,Dissolved O2,Range DissolvedMolecularOxygen,MMol' 'M-3,NA,NA,NA
